table_id,column_id,of_variable,is_type,with_entry
ENTIRE_SOILS_LAB,EXCHNG_S,sulfur,description,Exchangeable sulfur in mg/kg
ENTIRE_SOILS_LAB,EXCHNG_S,sulfur,unit,mg/kg
ENTIRE_SOILS_LAB,EXCHNG_S,sulfur,method,1 M NH4Cl (ammonium chloride) extraction with ICP-OES analysis
ENTIRE_SOILS_LAB,EXCHNG_S,sulfur,value,--
ENTIRE_SOILS_LAB,BRAY1_P,phosphorus_bray,description,Bray-1 extractable phosphorus in mg/kg for soils with pH <6.0
ENTIRE_SOILS_LAB,BRAY1_P,phosphorus_bray,unit,mg/kg
ENTIRE_SOILS_LAB,BRAY1_P,phosphorus_bray,method,Bray-1 (0.03 M NH4F + 0.025 M HCl) extraction with colorimetric analysis by ascorbic acid method
ENTIRE_SOILS_LAB,BRAY1_P,phosphorus_bray,value,--
ENTIRE_SOILS_LAB,OLSEN_P,phosphorus_olsen,description,Olsen extractable phosphorus in mg/kg for soils with pH > 6.0
ENTIRE_SOILS_LAB,OLSEN_P,phosphorus_olsen,unit,mg/kg
ENTIRE_SOILS_LAB,OLSEN_P,phosphorus_olsen,method,"Olsen (pH 8.5, 0.5 M NaHCO3) extraction with colorimetric analysis by ascorbic acid method"
ENTIRE_SOILS_LAB,OLSEN_P,phosphorus_olsen,value,--
ENTIRE_SOILS_EROSION,CN,soil_erosion,description,A unique sequence number used to identify a soils erosion record.
ENTIRE_SOILS_EROSION,CN,soil_erosion,identifier,--
ENTIRE_SOILS_EROSION,PLT_CN,plot_visit,description,Foreign key linking the soils erosion record to the P2 plot record.
ENTIRE_SOILS_EROSION,PLT_CN,plot_visit,identifier,--
ENTIRE_SOILS_EROSION,INVYR,Inventory_year,description,The year that best represents when the inventory data were collected.
ENTIRE_SOILS_EROSION,INVYR,Inventory_year,identifier,--
ENTIRE_SOILS_EROSION,STATECD,State,description,"Bureau of the Census Federal Information Processing Standards (FIPS) two-digit code for each State. Refer to appendix B in the P2 document (The Forest Inventory and Analysis Database: Database Description and User Guide Version 6.0.1 for P2, available at FIA Data and Tools-Documentation [http://www.fia.fs.fed.us/library/database-documentation/])."
ENTIRE_SOILS_EROSION,STATECD,State,identifier,--
ENTIRE_SOILS_EROSION,COUNTYCD,County,description,"The identification number for a county, parish, watershed, borough, or similar governmental unit in a State. FIPS codes from the Bureau of the Census are used. Refer to appendix B in the P2 document (The Forest Inventory and Analysis Database: Database Description and User Guide Version 6.0.1 for P2, available at FIA Data and Tools-Documentation [http://www.fia.fs.fed.us/library/database-documentation/])."
ENTIRE_SOILS_EROSION,COUNTYCD,County,identifier,--
ENTIRE_SOILS_EROSION,PLOT,Plot,description,"An identifier for a plot. Along with STATECD, INVYR, and COUNTYCD, PLOT may be used to uniquely identify a plot."
ENTIRE_SOILS_EROSION,PLOT,Plot,identifier,--
ENTIRE_SOILS_EROSION,SUBP,Subplot,description,The number assigned to the subplot where soils data were collected.
ENTIRE_SOILS_EROSION,SUBP,Subplot,identifier,--
ENTIRE_SOILS_EROSION,SUBP,Subplot,control_vocabulary,TBD
ENTIRE_SOILS_EROSION,MEASYEAR,Measure_year,description,The year in which the plot was completed. MEASYEAR may differ from INVYR.
ENTIRE_SOILS_EROSION,MEASYEAR,Measure_year,value,--
ENTIRE_SOILS_EROSION,SOILSPCT,Soils_percent (percent bare soil),description,"Indicates the percentage of the subplot that is covered by bare soil (mineral or organic). Fine gravel [0.08-0.20 inch (2-5 mm)] is considered part of the bare soil. However, large rocks protruding through the soil (e.g., bedrock outcrops) are not included in this category because these are not erodible surfaces. For the soil indicator, cryptobiotic crusts are not considered bare soil."
ENTIRE_SOILS_EROSION,SOILSPCT,Soils_percent (percent bare soil),value,--
ENTIRE_SOILS_EROSION,SOILSPCT,Soils_percent (percent bare soil),control_vocabulary,TBD
ENTIRE_SOILS_EROSION,COMPCPCT,Compact_percent (percent compacted area),description,Indicates the percentage of the subplot that exhibits evidence of compaction. Soil compaction is assessed relative to the conditions of adjacent undisturbed soil. Improved roads are not included in the evaluation.
ENTIRE_SOILS_EROSION,COMPCPCT,Compact_percent (percent compacted area),value,--
ENTIRE_SOILS_EROSION,COMPCPCT,Compact_percent (percent compacted area),control_vocabulary,TBD
ENTIRE_SOILS_EROSION,TYPRTDCD,Type_rutted_trail_code,description,A code indicating the type of compaction that is a rutted trail. Ruts must be at least 2 inches deep into mineral soil or 6 inches deep from the undisturbed forest litter surface.
ENTIRE_SOILS_EROSION,TYPRTDCD,Type_rutted_trail_code,value,--
ENTIRE_SOILS_EROSION,TYPRTDCD,Type_rutted_trail_code,control_vocabulary,TBD
ENTIRE_SOILS_EROSION,TYPCMPCD,Type_compacted_trail_code,description,"A code indicating the type of compaction that is a compacted trail (usually the result of many passes of heavy machinery, vehicles, or large animals)."
ENTIRE_SOILS_EROSION,TYPCMPCD,Type_compacted_trail_code,value,--
ENTIRE_SOILS_EROSION,TYPCMPCD,Type_compacted_trail_code,control_vocabulary,TBD
ENTIRE_SOILS_EROSION,TYPAREACD,Type_compacted_area_code,description,"A code indicating the type of compaction that is a compacted area. Examples include the junction areas of skid trails, landing areas, work areas, animal bedding areas, heavily grazed areas, etc."
ENTIRE_SOILS_EROSION,TYPAREACD,Type_compacted_area_code,value,--
ENTIRE_SOILS_EROSION,TYPAREACD,Type_compacted_area_code,control_vocabulary,TBD
ENTIRE_SOILS_EROSION,TYPOTHRCD,Type_other_code,description,A code indicating the type of compaction that is some other form. An explanation must be entered in the plot notes.
ENTIRE_SOILS_EROSION,TYPOTHRCD,Type_other_code,value,--
ENTIRE_SOILS_EROSION,TYPOTHRCD,Type_other_code,control_vocabulary,TBD
ENTIRE_SOILS_EROSION,CREATED_BY,Data_collection_person,description,The employee who created the record. This attribute is intentionally left blank in download files.
ENTIRE_SOILS_EROSION,CREATED_BY,Data_collection_person,identifier,--
ENTIRE_SOILS_EROSION,CREATED_DATE,Data_collection_time,description,The date on which the record was created. Date will be in the form DD-MON-YYYY.
ENTIRE_SOILS_EROSION,CREATED_DATE,Data_collection_time,identifier,--
ENTIRE_SOILS_EROSION,CREATED_IN_INSTANCE,Data_collection_instance,description,"The database instance in which the record was created. Each computer system has a unique database instance code, and this attribute stores that information to determine on which computer the record was created."
ENTIRE_SOILS_EROSION,CREATED_IN_INSTANCE,Data_collection_instance,identifier,--
ENTIRE_SOILS_EROSION,MODIFIED_BY,Data_modification_person,description,The employee who modified the record. This field will be null if the data have not been modified since initial creation. This attribute is intentionally left blank in download files.
ENTIRE_SOILS_EROSION,MODIFIED_BY,Data_modification_person,identifier,--
ENTIRE_SOILS_EROSION,MODIFIED_DATE,Data_modification_time,description,The date on which the record was last modified. This field will be null if the data have not been modified since initial creation. Date will be in the form DD-MON-YYYY.
ENTIRE_SOILS_EROSION,MODIFIED_DATE,Data_modification_time,identifier,--
ENTIRE_SOILS_EROSION,MODIFIED_IN_INSTANCE,Data_modification_instance,description,The database instance in which the record was modified. This field will be null if the data have not been modified since initial creation.
ENTIRE_SOILS_EROSION,MODIFIED_IN_INSTANCE,Data_modification_instance,identifier,--
ENTIRE_SOILS_VISIT,CN,soil_visit,description,A unique sequence number used to identify a soils visit record.
ENTIRE_SOILS_VISIT,CN,soil_visit,identifier,--
ENTIRE_SOILS_VISIT,PLT_CN,plot_visit,description,Foreign key linking the soils visit record to the P2 plot record.
ENTIRE_SOILS_VISIT,PLT_CN,plot_visit,identifier,--
ENTIRE_SOILS_VISIT,INVYR,Inventory_year,description,The year that best represents when the inventory data were collected.
ENTIRE_SOILS_VISIT,INVYR,Inventory_year,identifier,--
ENTIRE_SOILS_VISIT,STATECD,State,description,"Bureau of the Census Federal Information Processing Standards (FIPS) two-digit code for each State. Refer to appendix B in the P2 document (The Forest Inventory and Analysis Database: Database Description and User Guide Version 6.0.1 for P2, available at FIA Data and Tools-Documentation [http://www.fia.fs.fed.us/library/database-documentation/])."
ENTIRE_SOILS_VISIT,STATECD,State,identifier,--
ENTIRE_SOILS_VISIT,COUNTYCD,County,description,"The identification number for a county, parish, watershed, borough, or similar governmental unit in a State. FIPS codes from the Bureau of the Census are used. Refer to appendix B in the P2 document (The Forest Inventory and Analysis Database: Database Description and User Guide Version 6.0.1 for P2, available at FIA Data and Tools-Documentation [http://www.fia.fs.fed.us/library/database-documentation/])."
ENTIRE_SOILS_VISIT,COUNTYCD,County,identifier,--
ENTIRE_SOILS_VISIT,PLOT,Plot,description,"An identifier for a plot. Along with STATECD, INVYR, and COUNTYCD, PLOT may be used to uniquely identify a plot."
ENTIRE_SOILS_VISIT,PLOT,Plot,identifier,--
ENTIRE_SOILS_VISIT,MEASDAY,Measure_day,description,The day of the month in which the plot was completed.
ENTIRE_SOILS_VISIT,MEASDAY,Measure_day,value,--
ENTIRE_SOILS_VISIT,MEASMON,Measure_month,description,The month in which the plot was completed.
ENTIRE_SOILS_VISIT,MEASMON,Measure_month,value,--
ENTIRE_SOILS_VISIT,MEASMON,Measure_month,control_vocabulary,TBD
ENTIRE_SOILS_VISIT,MEASYEAR,Measure_year,description,The year in which the plot was completed. MEASYEAR may differ from INVYR.
ENTIRE_SOILS_VISIT,MEASYEAR,Measure_year,value,--
ENTIRE_SOILS_VISIT,CREATED_BY,Data_collection_person,description,The employee who created the record. This attribute is intentionally left blank in download files.
ENTIRE_SOILS_VISIT,CREATED_BY,Data_collection_person,value,--
ENTIRE_SOILS_VISIT,CREATED_DATE,Data_collection_time,description,The date on which the record was created. Date will be in the form DD-MON-YYYY.
ENTIRE_SOILS_VISIT,CREATED_DATE,Data_collection_time,value,--
ENTIRE_SOILS_VISIT,CREATED_IN_INSTANCE,Data_collection_instance,description,"The database instance in which the record was created. Each computer system has a unique database instance code, and this attribute stores that information to determine on which computer the record was created."
ENTIRE_SOILS_VISIT,CREATED_IN_INSTANCE,Data_collection_instance,value,--
ENTIRE_SOILS_VISIT,MODIFIED_BY,Data_modification_person,description,The employee who modified the record. This field will be null if the data have not been modified since initial creation. This attribute is intentionally left blank in download files.
ENTIRE_SOILS_VISIT,MODIFIED_BY,Data_modification_person,value,--
ENTIRE_SOILS_VISIT,MODIFIED_DATE,Data_modification_time,description,The date on which the record was last modified. This field will be null if the data have not been modified since initial creation. Date will be in the form DD-MON-YYYY.
ENTIRE_SOILS_VISIT,MODIFIED_DATE,Data_modification_time,value,--
ENTIRE_SOILS_VISIT,MODIFIED_IN_INSTANCE,Data_modification_instance,description,The database instance in which the record was modified. This field will be null if the data have not been modified since initial creation.
ENTIRE_SOILS_VISIT,MODIFIED_IN_INSTANCE,Data_modification_instance,value,--
ENTIRE_SOILS_VISIT,QA_STATUS,Quality_assurance,description,A code indicating the type of plot data collected. Production plots have QA_STATUS = 1 or 7. May not be populated for some FIA work units when MANUAL <1.0.
ENTIRE_SOILS_VISIT,QA_STATUS,Quality_assurance,value,--
ENTIRE_SOILS_VISIT,QA_STATUS,Quality_assurance,control_vocabulary,TBD
ENTIRE_SURVEY,CN,Soil_survey,description,A unique sequence number used to identify a survey record.
ENTIRE_SURVEY,CN,Soil_survey,identifier,--
ENTIRE_SURVEY,INVYR,Inventory_year,description,The year that best represents when the inventory data were collected.
ENTIRE_SURVEY,INVYR,Inventory_year,identifier,--
ENTIRE_SURVEY,P3_OZONE_IND,ozone_indicator,description,Phase 3 ozone indicator; A code indicating whether or not the survey is for a P3 ozone inventory.
ENTIRE_SURVEY,P3_OZONE_IND,ozone_indicator,identifier,--
ENTIRE_SURVEY,STATECD,State,description,Bureau of the Census Federal Information Processing Standards (FIPS) two-digit code for each State.
ENTIRE_SURVEY,STATECD,State,identifier,--
ENTIRE_SURVEY,STATEAB,State_abb,description,The 2-character State abbreviation
ENTIRE_SURVEY,STATEAB,State_abb,identifier,--
ENTIRE_SURVEY,STATENM,State_name,description,state name
ENTIRE_SURVEY,STATENM,State_name,identifier,--
ENTIRE_SURVEY,RSCD,region/station,description,Identification number of the Forest Service National Forest System Region or Station (FIA work unit) that provided the inventory data
ENTIRE_SURVEY,RSCD,region/station,identifier,--
ENTIRE_SURVEY,ANN_INVENTORY,annual_inventory,description,A code indicating whether a particular inventory was collected as an annual inventory or as a periodic inventory.
ENTIRE_SURVEY,ANN_INVENTORY,annual_inventory,identifier,--
ENTIRE_SURVEY,NOTES,notes,description,An optional item where notes about the inventory may be stored
ENTIRE_SURVEY,NOTES,notes,identifier,--
ENTIRE_SURVEY,CREATED_BY,Data_collection_person,description,The employee who created the record. This attribute is intentionally left blank in download files
ENTIRE_SURVEY,CREATED_BY,Data_collection_person,identifier,--
ENTIRE_SURVEY,CREATED_DATE,Data_collection_time,description,The date on which the record was created. Date will be in the form DD-MON-YYYY.
ENTIRE_SURVEY,CREATED_DATE,Data_collection_time,identifier,--
ENTIRE_SURVEY,CREATED_IN_INSTANCE,Data_collection_instance,description,"The database instance in which the record was created. Each computer system has a unique database instance code, and this attribute stores that information to determine on which computer the record was created."
ENTIRE_SURVEY,CREATED_IN_INSTANCE,Data_collection_instance,identifier,--
ENTIRE_SURVEY,MODIFIED_BY,Data_modification_person,description,The employee who modified the record. This field will be null if the data have not been modified since initial creation. This attribute is intentionally left blank in download files.
ENTIRE_SURVEY,MODIFIED_BY,Data_modification_person,identifier,--
ENTIRE_SURVEY,MODIFIED_DATE,Data_modification_time,description,The date on which the record was last modified. This field will be null if the data have not been modified since initial creation. Date will be in the form DD-MON-YYYY.
ENTIRE_SURVEY,MODIFIED_DATE,Data_modification_time,identifier,--
ENTIRE_SURVEY,MODIFIED_IN_INSTANCE,Data_modification_instance,description,The database instance in which the record was created. This field will be null if the data have not been modified since initial creation.
ENTIRE_SURVEY,MODIFIED_IN_INSTANCE,Data_modification_instance,identifier,--
ENTIRE_SURVEY,CYCLE,Inventory_cycle_number,description,"A number assigned to a set of plots, measured over a particular period of time from which a State estimate using all possible plots is obtained. A cycle number >1 does not necessarily mean that information for previous cycles resides in the database. A cycle is relevant for periodic and annual inventories."
ENTIRE_SURVEY,CYCLE,Inventory_cycle_number,identifier,--
ENTIRE_SURVEY,SUBCYCLE,Inventory_subcycle_number,description,"For an annual inventory that takes n years to measure all plots, subcycle shows in which of the n years of the cycle the data were measured. Subcycle is 0 for a periodic inventory. Subcycle 99 may be used for plots that are not included in the estimation process."
ENTIRE_SURVEY,SUBCYCLE,Inventory_subcycle_number,identifier,--
ENTIRE_SURVEY,PRJ_CN,project_sequence_number,description,Foreign key linking the survey record to the project record.
ENTIRE_SURVEY,PRJ_CN,project_sequence_number,identifier,--
ENTIRE_PLOT,CN,Soil_plot,description,A unique sequence number used to identify a plot record.
ENTIRE_PLOT,CN,Soil_plot,identifier,--
ENTIRE_PLOT,SRV_CN,survey_sequence_number,description,Foreign key linking the plot record to the survey record.
ENTIRE_PLOT,SRV_CN,survey_sequence_number,identifier,--
ENTIRE_PLOT,CTY_CN,county_sequence_number,description,Foreign key linking the plot record to the survey record.
ENTIRE_PLOT,CTY_CN,county_sequence_number,identifier,--
ENTIRE_PLOT,PREV_PLT_CN,previous_plot_sequence_number,description,"Foreign key linking the plot record to the previous inventory's plot record for this location. Only populated on remeasurement plots. Note: If the previous plot was classified as periodic, PREV_PLT_CN will not link to the periodic record."
ENTIRE_PLOT,PREV_PLT_CN,previous_plot_sequence_number,identifier,--
ENTIRE_PLOT,INVYR,Inventory_year,description,The year that best represents when the inventory data were collected.
ENTIRE_PLOT,INVYR,Inventory_year,identifier,--
ENTIRE_PLOT,STATECD,State,description,Bureau of the Census Federal Information Processing Standards (FIPS) two-digit code for each State.
ENTIRE_PLOT,STATECD,State,identifier,--
ENTIRE_PLOT,UNITCD,survey_unit_code,description,"Forest Inventory and Analysis survey unit identification number. Survey units are usually groups of counties within each State. For periodic inventories, survey units may be made up of lands of particular owners."
ENTIRE_PLOT,UNITCD,survey_unit_code,identifier,--
ENTIRE_PLOT,COUNTYCD,County,description,"The identification number for a county, parish, watershed, borough, or similar governmental unit in a State. FIPS codes from the Bureau of the Census are used."
ENTIRE_PLOT,COUNTYCD,County,identifier,--
ENTIRE_PLOT,PLOT,Plot_number,description,"An identifier for a plot. Along with STATECD, INVYR, UNITCD, COUNTYCD and/or some other combinations of variables, PLOT may be used to uniquely identify a plot."
ENTIRE_PLOT,PLOT,Plot_number,identifier,--
ENTIRE_PLOT,PLOT_STATUS_CD,Plot_status_code,description,A code that describes the sampling status of the plot. May not be populated for some FIA work units when MANUAL <1.0.
ENTIRE_PLOT,PLOT_STATUS_CD,Plot_status_code,identifier,--
ENTIRE_PLOT,PLOT_NONSAMPLE_REASN_CD,Plot_nonsampled_reason_code,description,A code indicating the reason an entire plot was not sampled.
ENTIRE_PLOT,PLOT_NONSAMPLE_REASN_CD,Plot_nonsampled_reason_code,control_vocabulary,TBD
ENTIRE_PLOT,MEASYEAR,Measure_year,description,The year in which the plot was completed. MEASYEAR may differ from INVYR. May be blank (null) for periodic inventory or when PLOT_STATUS_CD = 3.
ENTIRE_PLOT,MEASYEAR,Measure_year,value,--
ENTIRE_PLOT,MEASMON,Measure_month,description,The month in which the plot was completed. May be blank (null) for periodic inventory or when PLOT_STATUS_CD = 3.
ENTIRE_PLOT,MEASMON,Measure_month,value,--
ENTIRE_PLOT,MEASMON,Measure_month,control_vocabulary,TBD
ENTIRE_PLOT,MEASDAY,Measure_day,description,The day of the month in which the plot was completed. May be blank (null) for periodic inventory or when PLOT_STATUS_CD = 3.
ENTIRE_PLOT,MEASDAY,Measure_day,value,--
ENTIRE_PLOT,REMPER,Remeasurement_period,description,"The number of years between measurements for remeasured plots to the nearest 0.1 year. This attribute is blank (null) for new plots or remeasured plots that are not used for growth, removals, or mortality estimates."
ENTIRE_PLOT,REMPER,Remeasurement_period,value,--
ENTIRE_PLOT,KINDCD,Sample_kind_code,description,A code indicating the type of plot installation. Database users may also want to examine DESIGNCD to obtain additional information about the kind of plot being selected.
ENTIRE_PLOT,KINDCD,Sample_kind_code,value,--
ENTIRE_PLOT,KINDCD,Sample_kind_code,control_vocabulary,TBD
ENTIRE_PLOT,DESIGNCD,Design_code,description,A code indicating the type of plot design used to collect the data.
ENTIRE_PLOT,DESIGNCD,Design_code,value,--
ENTIRE_PLOT,DESIGNCD,Design_code,control_vocabulary,TBD
ENTIRE_PLOT,RDDISTCD,Horizontal_distance,description,"The straight-line distance from plot center to the nearest improved road, which is a road of any width that is maintained as evidenced by pavement, gravel, grading, ditching, and/or other improvements. May not be populated for some FIA work units when MANUAL <1.0."
ENTIRE_PLOT,RDDISTCD,Horizontal_distance,value,--
ENTIRE_PLOT,RDDISTCD,Horizontal_distance,control_vocabulary,TBD
ENTIRE_PLOT,WATERCD,water_on_plot_code,description,Water body <1 acre in size or a stream <30 feet wide that has the greatest impact on the area within the sampled portions of any of the four subplots. The coding hierarchy is listed in order from large permanent water to temporary water. May not be populated for some FIA work units.
ENTIRE_PLOT,WATERCD,water_on_plot_code,value,--
ENTIRE_PLOT,WATERCD,water_on_plot_code,control_vocabulary,TBD
ENTIRE_PLOT,LAT,Latitude,description,"The approximate latitude of the plot in decimal degrees using NAD 83 datum (these Pacific Islands plots use WSG84 datum - SURVEY.RSCD = 26 and SURVEY.STATECD = 60, 64, 66, 68, 69, or 70). Actual plot coordinates cannot be released because of a Privacy provision enacted by Congress in the Food Security Act of 1985. Therefore, this attribute is approximately +/- 1 mile and, for annual inventory data, most plots are within +/- ½ mile. Annual data have additional uncertainty for private plots caused by swapping plot coordinates for up to 20 percent of the plots. In some cases, the county centroid is used when the actual coordinate is not available."
ENTIRE_PLOT,LAT,Latitude,unit,decimal degree
ENTIRE_PLOT,LAT,Latitude,value,--
ENTIRE_PLOT,LON,Longtitude,description,"The approximate longitude of the plot in decimal degrees using NAD 83 datum (these Pacific Islands plots use WSG84 datum - SURVEY.RSCD = 26 and SURVEY.STATECD = 60, 64, 66, 68, 69, or 70). Actual plot coordinates cannot be released because of a Privacy provision enacted by Congress in the Food Security Act of 1985. Therefore, this attribute is approximately +/- 1 mile and, for annual inventory data, most plots are within +/- ½ mile. Annual data have additional uncertainty for private plots caused by swapping plot coordinates for up to 20 percent of the plots. In some cases, the county centroid is used when the actual coordinate is not available."
ENTIRE_PLOT,LON,Longtitude,unit,decimal degree
ENTIRE_PLOT,LON,Longtitude,value,--
ENTIRE_PLOT,ELEV,Elevation,description,"The distance the plot is located above sea level. For certain FIA work units (SURVEY.RSCD = 22, 23, 24, 33), the ELEV value is rounded to the nearest 10 feet. For other FIA work units (SURVEY.RSCD = 26, 27), the ELEV value is based on 200-foot groupings, and then a mid-point value is returned starting at 100 feet. Negative values indicate distance below sea level."
ENTIRE_PLOT,ELEV,Elevation,unit,feet
ENTIRE_PLOT,ELEV,Elevation,value,--
ENTIRE_PLOT,GROW_TYP_CD,Annual_growth_type,description,"A code indicating how volume growth is estimated. Current annual growth is an estimate of the amount of volume that was added to a tree in the year before the tree was sampled, and is based on the measured diameter increment recorded when the tree was sampled or on a modeled diameter for the previous year. Periodic annual growth is an estimate of the average annual change in volume occurring between two measurements, usually the current inventory and the previous inventory, where the same plot is evaluated twice. Periodic annual growth is the increase in volume between inventories divided by the number of years between each inventory. This attribute is blank (null) if the plot does not contribute to the growth estimate."
ENTIRE_PLOT,GROW_TYP_CD,Annual_growth_type,value,--
ENTIRE_PLOT,GROW_TYP_CD,Annual_growth_type,control_vocabulary,TBD
ENTIRE_PLOT,MORT_TYP_CD,Annual_mortality_type,description,"A code indicating how mortality volume is estimated. Current annual mortality is an estimate of the volume of trees dying in the year before the plot was measured, and is based on the year of death or on a modeled estimate. Periodic annual mortality is an estimate of the average annual volume of trees dying between two measurements, usually the current inventory and previous inventory, where the same plot is evaluated twice. Periodic annual mortality is the loss of volume between inventories divided by the number of years between each inventory. Periodic average annual mortality is the most common type of annual mortality estimated. This attribute is blank (null) if the plot does not contribute to the mortality estimate."
ENTIRE_PLOT,MORT_TYP_CD,Annual_mortality_type,value,--
ENTIRE_PLOT,MORT_TYP_CD,Annual_mortality_type,control_vocabulary,TBD
ENTIRE_PLOT,P2PANEL,Phase2_panel_number,description,The value for P2PANEL ranges from 1 to 5 for annual inventories and is blank (null) for periodic inventories. A panel is a sample in which the same elements are measured on two or more occasions. FIA divides the plots in each State into 5 panels that can be used to independently sample the population.
ENTIRE_PLOT,P2PANEL,Phase2_panel_number,value,--
ENTIRE_PLOT,P3PANEL,Phase3_panel_number,description,"A panel is a sample in which the same elements are measured on two or more occasions. FIA divides the plots in each State into 5 panels that can be used to independently sample the population. The value for P3PANEL ranges from 1 to 5 for those plots where Phase 3 data were collected. If the plot is not a Phase 3 plot, then this attribute is left blank (null)."
ENTIRE_PLOT,P3PANEL,Phase3_panel_number,value,--
ENTIRE_PLOT,ECOSUBCD,Ecological_subsection_code,description,"An area of similar surficial geology, lithology, geomorphic process, soil groups, subregional climate, and potential natural communities. Subsection boundaries usually correspond with discrete changes in geomorphology. Subsection information is used for broad planning and assessment. Subsection codes for the coterminous United States were developed as part of the ""Ecological Subregions: Sections and Subsections for the Conterminous United States (Cleland and others 2007) (http://www.treesearch.fs.fed.us/pubs/48672). For Alaska, the ecological section codes are equivalent to the ecoregions designated by Nowacki and others in Ecoregions of Alaska: 2001. U.S. Geological Survey Open-File Report 02-297."
ENTIRE_PLOT,ECOSUBCD,Ecological_subsection_code,value,--
ENTIRE_PLOT,CONGCD,Congressional_district_code,description,"A territorial division of a State from which a member of the U.S. House of Representatives is elected. The congressional district code assigned to a plot (regardless of when it was measured) is for the current Congress; the assignment is made based on the plot's approximate coordinates. CONGCD is a 4-digit code. The first 2 digits are the State FIPS code and the last 2 digits are the congressional district number. If a State has only one congressional district, the congressional district number is 00. If a plot's congressional district assignment falls in a State other than the plot's actual State due to using the approximate coordinates, the congressional district code will be for the nearest congressional district in the correct State. This attribute is coded for the coterminous States and Alaska, and is left blank (null) in all other instances. For more information about the coverage used to assign this attribute, see National Atlas of the United States (2007)."
ENTIRE_PLOT,CONGCD,Congressional_district_code,value,--
ENTIRE_PLOT,MANUAL,Field_guide_number,description,"Version number of the Field Guide used to describe procedures for collecting data on the plot. The National FIA Field Guide began with version 1.0; therefore, data taken using the National Field procedures will have MANUAL 1.0. Data taken according to field instructions prior to the use of the National Field Guide have MANUAL <1.0."
ENTIRE_PLOT,MANUAL,Field_guide_number,identifier,--
ENTIRE_PLOT,KINDCD_NC,sample_kind_North_Central,description,This attribute is populated through 2005 for the former North Central work unit (SURVEY.RSCD = 23) and is blank (null) for all other FIA work units.
ENTIRE_PLOT,KINDCD_NC,sample_kind_North_Central,value,--
ENTIRE_PLOT,KINDCD_NC,sample_kind_North_Central,control_vocabulary,TBD
ENTIRE_PLOT,QA_STATUS,Quality_assurance,description,"A code indicating the type of plot data collected. Production
plots have QA_STATUS = 1 or 7. May not be populated for some FIA work units when
MANUAL <1.0."
ENTIRE_PLOT,QA_STATUS,Quality_assurance,value,--
ENTIRE_PLOT,QA_STATUS,Quality_assurance,control_vocabulary,TBD
ENTIRE_PLOT,CREATED_BY,Data_collection_person,description,The employee who created the record. This attribute is intentionally left blank in download files
ENTIRE_PLOT,CREATED_BY,Data_collection_person,identifier,--
ENTIRE_PLOT,CREATED_DATE,Data_collection_time,description,The date on which the record was created. Date will be in the form DD-MON-YYYY.
ENTIRE_PLOT,CREATED_DATE,Data_collection_time,identifier,--
ENTIRE_PLOT,CREATED_IN_INSTANCE,Data_collection_instance,description,"The database instance in which the record was created. Each computer system has a unique database instance code, and this attribute stores that information to determine on which computer the record was created."
ENTIRE_PLOT,CREATED_IN_INSTANCE,Data_collection_instance,identifier,--
ENTIRE_PLOT,MODIFIED_BY,Data_modification_person,description,The employee who modified the record. This field will be null if the data have not been modified since initial creation. This attribute is intentionally left blank in download files.
ENTIRE_PLOT,MODIFIED_BY,Data_modification_person,identifier,--
ENTIRE_PLOT,MODIFIED_DATE,Data_modification_time,description,The date on which the record was last modified. This field will be null if the data have not been modified since initial creation. Date will be in the form DD-MON-YYYY.
ENTIRE_PLOT,MODIFIED_DATE,Data_modification_time,identifier,--
ENTIRE_PLOT,MODIFIED_IN_INSTANCE,Data_modification_instance,description,The database instance in which the record was created. This field will be null if the data have not been modified since initial creation.
ENTIRE_PLOT,MODIFIED_IN_INSTANCE,Data_modification_instance,identifier,--
ENTIRE_PLOT,MICROPLOT_LOC,Microplot_location,description,"A code indicating the location of the microplot center on the subplot. The offset microplot center is located 12 feet due east (90 degrees) of subplot center. The current standard is that the microplot is located in the 'OFFSET' location, but some earlier inventories, including some early panels of the annual inventory, may contain data where the microplot was located at the 'CENTER' location. May not be populated for some FIA work units when MANUAL <1.0."
ENTIRE_PLOT,MICROPLOT_LOC,Microplot_location,value,--
ENTIRE_PLOT,MICROPLOT_LOC,Microplot_location,control_vocabulary,TBD
ENTIRE_PLOT,DECLINATION,Declination,description,"The azimuth correction used to adjust magnetic north to true north, and is defined as follows:
DECLINATION = (TRUE NORTH - MAGNETIC NORTH).
This field is only used in cases where FIA work units are adjusting azimuths to correspond to true north. This field includes a decimal place because the USGS corrections are provided to the nearest half degree. DECLINATION is set to a value of 0.0 for plots that are sampled using magnetic azimuths. Only populated by certain FIA work units (SURVEY.RSCD = 26, 27)."
ENTIRE_PLOT,DECLINATION,Declination,value,--
ENTIRE_PLOT,EMAP_HEX,EMAP_hexagon,description,"The identifier for the approximately 160,000 acre Environmental Monitoring and Assessment Program (EMAP) hexagon in which the plot is located. EMAP hexagons are available to the public, cover the coterminous United States, and have been used in summarizing and aggregating data about numerous natural resources."
ENTIRE_PLOT,EMAP_HEX,EMAP_hexagon,value,--
ENTIRE_PLOT,SAMP_METHOD_CD,sample_method,description,A code indicating if the plot was observed in the field or remotely sensed in the office.
ENTIRE_PLOT,SAMP_METHOD_CD,sample_method,value,--
